timestamp,ride_name,wait_time,GUEST_CARRIED,CAPACITY,availability
2022-07-19 18:45:00,Giant Wheel,30,0.0,503.75,False
2022-07-19 20:15:00,Swing Ride,45,138.0,242.25,True
2022-07-19 12:00:00,Dizzy Dropper,35,113.0,213.251,True
2022-07-19 13:45:00,Haunted House,25,163.0,225.0,True
2022-07-19 18:30:00,Zipline,45,0.0,101.25,False
2022-07-19 17:15:00,Zipline,45,0.0,101.25,False
2022-07-19 22:00:00,Haunted House,0,0.0,0.0,False
2022-07-19 11:45:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 21:30:00,Water Ride,20,148.0,247.001,True
2022-07-19 19:00:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 15:30:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 18:00:00,Bungee Jump,35,0.0,306.75,False
2022-07-19 12:00:00,Swing Ride,45,97.0,242.25,True
2022-07-19 14:45:00,Giant Wheel,55,209.0,503.75,True
2022-07-19 12:30:00,Merry Go Round,20,285.0,484.0,True
2022-07-19 15:00:00,Roller Coaster,45,14.0,75.0,True
2022-07-19 17:30:00,Dizzy Dropper,15,107.0,213.251,True
2022-07-19 22:00:00,Circus Train,5,0.0,0.0,False
2022-07-19 12:15:00,Free Fall,75,41.0,134.749,True
2022-07-19 17:00:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 11:30:00,Inverted Coaster,25,7.0,355.25,True
2022-07-19 18:15:00,Bumper Cars,10,143.0,254.749,True
2022-07-19 21:30:00,Go-Karts,25,367.0,450.5,True
2022-07-19 19:15:00,Flying Coaster,5,467.0,756.0,True
2022-07-19 15:45:00,Circus Train,5,226.0,350.0,True
2022-07-19 11:15:00,Kiddie Coaster,5,233.0,411.75,True
2022-07-19 21:30:00,Rapids Ride,0,0.0,0.0,False
2022-07-19 09:30:00,Superman Ride,0,0.0,243.75,False
2022-07-19 20:00:00,Spiral Slide,90,0.0,0.0,False
2022-07-19 11:00:00,Kiddie Coaster,5,200.0,411.75,True
2022-07-19 10:30:00,Spiral Slide,210,43.0,75.0,True
2022-07-19 13:15:00,Bungee Jump,35,229.0,306.75,True
2022-07-19 13:00:00,Drop Tower,45,83.0,140.25,True
2022-07-19 12:30:00,Giga Coaster,0,0.0,0.0,False
2022-07-19 13:45:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 18:15:00,Spinning Coaster,25,282.0,526.25,True
2022-07-19 21:30:00,Drop Tower,35,101.0,140.25,True
2022-07-19 16:00:00,Dizzy Dropper,15,120.0,213.251,True
2022-07-19 18:45:00,Merry Go Round,5,348.0,484.0,True
2022-07-19 11:15:00,Circus Train,5,328.0,350.0,True
2022-07-19 13:15:00,Go-Karts,35,321.0,450.5,True
2022-07-19 22:15:00,Roller Coaster,0,0.0,0.0,False
2022-07-19 16:00:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 20:45:00,Merry Go Round,5,238.0,484.0,True
2022-07-19 16:30:00,Free Fall,60,65.0,134.749,True
2022-07-19 21:15:00,Bumper Cars,5,153.0,254.749,True
2022-07-19 11:30:00,Bungee Jump,35,240.0,306.75,True
2022-07-19 14:45:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 20:45:00,Circus Train,5,218.0,350.0,True
2022-07-19 13:00:00,Roller Coaster,60,4.0,75.0,True
2022-07-19 12:00:00,Free Fall,60,54.0,134.749,True
2022-07-19 16:15:00,Giant Wheel,50,362.0,503.75,True
2022-07-19 12:00:00,Haunted House,30,137.0,225.0,True
2022-07-19 19:15:00,Zipline,30,60.0,101.25,True
2022-07-19 10:15:00,Go-Karts,25,359.0,450.5,True
2022-07-19 21:00:00,Bungee Jump,35,222.0,306.75,True
2022-07-19 11:00:00,Bungee Jump,35,258.0,306.75,True
2022-07-19 15:45:00,Roller Coaster,45,13.0,75.0,True
2022-07-19 19:45:00,Circus Train,5,190.0,350.0,True
2022-07-19 14:45:00,Bungee Jump,35,0.0,306.75,False
2022-07-19 10:30:00,Roller Coaster,40,31.0,75.0,True
2022-07-19 11:15:00,Water Ride,30,146.0,247.001,True
2022-07-19 10:45:00,Go-Karts,25,348.0,450.5,True
2022-07-19 13:30:00,Drop Tower,45,117.0,140.25,True
2022-07-19 13:00:00,Go-Karts,35,343.0,450.5,True
2022-07-19 21:30:00,Zipline,55,57.0,101.25,True
2022-07-19 16:00:00,Water Ride,30,166.0,247.001,True
2022-07-19 09:45:00,Bungee Jump,5,216.0,306.75,True
2022-07-19 21:15:00,Spinning Coaster,15,211.0,526.25,True
2022-07-19 18:45:00,Circus Train,5,230.0,350.0,True
2022-07-19 12:15:00,Water Ride,25,149.0,247.001,True
2022-07-19 20:45:00,Flying Coaster,5,461.0,756.0,True
2022-07-19 16:30:00,Swing Ride,45,103.0,242.25,True
2022-07-19 14:00:00,Dizzy Dropper,15,56.0,213.251,True
2022-07-19 13:45:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 13:45:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 16:15:00,Flying Coaster,15,515.0,756.0,True
2022-07-19 17:00:00,Bumper Cars,5,181.0,254.749,True
2022-07-19 09:15:00,Roller Coaster,0,0.0,0.0,False
2022-07-19 13:45:00,Circus Train,5,283.0,350.0,True
2022-07-19 18:30:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 09:45:00,Spinning Coaster,5,220.0,526.25,True
2022-07-19 22:30:00,Giant Wheel,20,387.0,503.75,True
2022-07-19 09:00:00,Oz Theatre,0,0.0,0.0,False
2022-07-19 09:30:00,Bumper Cars,5,127.0,254.749,True
2022-07-19 13:30:00,Oz Theatre,10,148.0,387.5,True
2022-07-19 14:45:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 11:30:00,Circus Train,5,329.0,350.0,True
2022-07-19 18:30:00,Superman Ride,15,0.0,243.75,False
2022-07-19 09:30:00,Spiral Slide,0,0.0,0.0,False
2022-07-19 22:00:00,Superman Ride,0,0.0,0.0,False
2022-07-19 18:30:00,Bumper Cars,10,204.0,254.749,True
2022-07-19 17:00:00,Haunted House,20,103.0,225.0,True
2022-07-19 12:00:00,Zipline,50,53.0,101.25,True
2022-07-19 18:15:00,Merry Go Round,10,396.0,484.0,True
2022-07-19 12:30:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 18:45:00,Water Ride,25,155.0,247.001,True
2022-07-19 12:45:00,Superman Ride,15,174.0,243.75,True
2022-07-19 20:45:00,Haunted House,10,162.0,225.0,True
2022-07-19 12:45:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 11:15:00,Roller Coaster,30,18.0,75.0,True
2022-07-19 19:00:00,Giga Coaster,0,0.0,0.0,False
2022-07-19 17:15:00,Giant Wheel,40,392.0,503.75,True
2022-07-19 14:00:00,Inverted Coaster,25,0.0,355.25,False
2022-07-19 09:15:00,Flying Coaster,5,164.0,756.0,True
2022-07-19 10:45:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 10:00:00,Free Fall,135,28.0,134.749,True
2022-07-19 13:30:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 12:30:00,Superman Ride,15,146.0,243.75,True
2022-07-19 19:30:00,Circus Train,5,182.0,350.0,True
2022-07-19 20:00:00,Bungee Jump,55,144.0,306.75,True
2022-07-19 18:30:00,Circus Train,5,190.0,350.0,True
2022-07-19 16:00:00,Inverted Coaster,25,0.0,355.25,False
2022-07-19 11:45:00,Kiddie Coaster,5,36.0,411.75,True
2022-07-19 17:45:00,Bumper Cars,5,138.0,254.749,True
2022-07-19 20:45:00,Bungee Jump,60,137.0,306.75,True
2022-07-19 14:45:00,Circus Train,5,249.0,350.0,True
2022-07-19 14:15:00,Superman Ride,15,49.0,243.75,True
2022-07-19 15:30:00,Superman Ride,15,0.0,243.75,False
2022-07-19 14:15:00,Drop Tower,45,0.0,140.25,False
2022-07-19 19:30:00,Merry Go Round,5,192.0,484.0,True
2022-07-19 17:00:00,Spiral Slide,90,7.0,75.0,True
2022-07-19 16:45:00,Go-Karts,30,331.0,450.5,True
2022-07-19 21:30:00,Bumper Cars,5,192.0,254.749,True
2022-07-19 09:30:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 15:30:00,Merry Go Round,30,307.0,484.0,True
2022-07-19 21:00:00,Rapids Ride,25,0.0,0.0,False
2022-07-19 13:15:00,Roller Coaster,60,13.0,75.0,True
2022-07-19 14:45:00,Haunted House,25,126.0,225.0,True
2022-07-19 19:45:00,Go-Karts,35,399.0,450.5,True
2022-07-19 21:15:00,Spiral Slide,0,0.0,0.0,False
2022-07-19 18:30:00,Roller Coaster,0,0.0,0.0,False
2022-07-19 18:00:00,Giant Wheel,30,1.0,503.75,True
2022-07-19 16:00:00,Superman Ride,15,0.0,243.75,False
2022-07-19 16:30:00,Zipline,45,0.0,101.25,False
2022-07-19 17:00:00,Giant Wheel,40,357.0,503.75,True
2022-07-19 14:00:00,Zipline,45,0.0,101.25,False
2022-07-19 18:15:00,Drop Tower,45,0.0,140.25,False
2022-07-19 14:45:00,Go-Karts,30,345.0,450.5,True
2022-07-19 11:15:00,Dizzy Dropper,15,109.0,213.251,True
2022-07-19 13:30:00,Flying Coaster,30,510.0,756.0,True
2022-07-19 09:45:00,Roller Coaster,0,0.0,0.0,False
2022-07-19 13:45:00,Oz Theatre,10,116.0,387.5,True
2022-07-19 17:30:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 20:00:00,Water Ride,25,130.0,247.001,True
2022-07-19 15:45:00,Dizzy Dropper,15,67.0,213.251,True
2022-07-19 12:00:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 15:45:00,Swing Ride,55,142.0,242.25,True
2022-07-19 22:45:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 12:00:00,Go-Karts,40,230.0,450.5,True
2022-07-19 09:15:00,Dizzy Dropper,5,83.0,213.251,True
2022-07-19 12:30:00,Spiral Slide,90,43.0,75.0,True
2022-07-19 16:30:00,Dizzy Dropper,15,113.0,213.251,True
2022-07-19 19:45:00,Haunted House,20,161.0,225.0,True
2022-07-19 11:15:00,Spiral Slide,120,39.0,75.0,True
2022-07-19 15:00:00,Merry Go Round,30,288.0,484.0,True
2022-07-19 11:30:00,Roller Coaster,40,26.0,75.0,True
2022-07-19 14:30:00,Merry Go Round,25,272.0,484.0,True
2022-07-19 16:45:00,Giant Wheel,40,240.0,503.75,True
2022-07-19 14:15:00,Oz Theatre,10,181.0,387.5,True
2022-07-19 15:30:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 15:15:00,Circus Train,5,238.0,350.0,True
2022-07-19 16:15:00,Water Ride,30,129.0,247.001,True
2022-07-19 16:15:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 13:45:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 10:30:00,Swing Ride,40,114.0,242.25,True
2022-07-19 09:30:00,Bungee Jump,5,209.0,306.75,True
2022-07-19 09:45:00,Flying Coaster,5,328.0,756.0,True
2022-07-19 18:15:00,Free Fall,0,0.0,0.0,False
2022-07-19 15:00:00,Water Ride,30,99.0,247.001,True
2022-07-19 14:15:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 13:00:00,Spinning Coaster,20,262.0,526.25,True
2022-07-19 10:30:00,Superman Ride,0,0.0,243.75,False
2022-07-19 13:45:00,Superman Ride,15,174.0,243.75,True
2022-07-19 14:00:00,Roller Coaster,30,20.0,75.0,True
2022-07-19 16:00:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 12:15:00,Oz Theatre,10,45.0,387.5,True
2022-07-19 20:00:00,Zipline,70,40.0,101.25,True
2022-07-19 15:30:00,Circus Train,5,219.0,350.0,True
2022-07-19 12:15:00,Roller Coaster,40,18.0,75.0,True
2022-07-19 15:00:00,Bumper Cars,15,178.0,254.749,True
2022-07-19 11:00:00,Zipline,30,66.0,101.25,True
2022-07-19 11:00:00,Spinning Coaster,35,223.0,526.25,True
2022-07-19 10:30:00,Zipline,25,81.0,101.25,True
2022-07-19 12:15:00,Dizzy Dropper,35,140.0,213.251,True
2022-07-19 17:00:00,Go-Karts,25,322.0,450.5,True
2022-07-19 19:45:00,Spinning Coaster,20,214.0,526.25,True
2022-07-19 22:30:00,Superman Ride,0,0.0,0.0,False
2022-07-19 13:45:00,Inverted Coaster,25,0.0,355.25,False
2022-07-19 12:45:00,Go-Karts,35,294.0,450.5,True
2022-07-19 12:45:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 15:45:00,Zipline,45,0.0,101.25,False
2022-07-19 20:00:00,Circus Train,5,234.0,350.0,True
2022-07-19 14:45:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 14:30:00,Dizzy Dropper,15,55.0,213.251,True
2022-07-19 17:45:00,Drop Tower,45,0.0,140.25,False
2022-07-19 12:00:00,Spinning Coaster,15,324.0,526.25,True
2022-07-19 13:30:00,Superman Ride,15,126.0,243.75,True
2022-07-19 16:00:00,Drop Tower,45,0.0,140.25,False
2022-07-19 13:45:00,Drop Tower,45,19.0,140.25,True
2022-07-19 16:15:00,Circus Train,5,155.0,350.0,True
2022-07-19 20:15:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 17:15:00,Superman Ride,15,0.0,243.75,False
2022-07-19 10:30:00,Dizzy Dropper,10,118.0,213.251,True
2022-07-19 15:30:00,Zipline,45,0.0,101.25,False
2022-07-19 12:15:00,Spiral Slide,90,39.0,75.0,True
2022-07-19 21:15:00,Swing Ride,40,112.0,242.25,True
2022-07-19 10:30:00,Rapids Ride,5,206.0,330.25,True
2022-07-19 09:15:00,Free Fall,0,0.0,0.0,False
2022-07-19 13:45:00,Go-Karts,30,287.0,450.5,True
2022-07-19 11:15:00,Giga Coaster,0,0.0,0.0,False
2022-07-19 10:45:00,Zipline,30,75.0,101.25,True
2022-07-19 13:45:00,Giant Wheel,50,303.0,503.75,True
2022-07-19 22:45:00,Bumper Cars,0,0.0,0.0,False
2022-07-19 20:45:00,Kiddie Coaster,5,238.0,411.75,True
2022-07-19 19:15:00,Roller Coaster,0,0.0,0.0,False
2022-07-19 18:30:00,Oz Theatre,0,0.0,0.0,False
2022-07-19 16:30:00,Superman Ride,15,0.0,243.75,False
2022-07-19 12:30:00,Circus Train,5,252.0,350.0,True
2022-07-19 14:00:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 16:15:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 20:45:00,Free Fall,0,0.0,0.0,False
2022-07-19 16:15:00,Free Fall,75,61.0,134.749,True
2022-07-19 09:30:00,Flying Coaster,5,306.0,756.0,True
2022-07-19 18:00:00,Spinning Coaster,25,339.0,526.25,True
2022-07-19 10:45:00,Free Fall,60,45.0,134.749,True
2022-07-19 16:30:00,Merry Go Round,20,350.0,484.0,True
2022-07-19 10:00:00,Go-Karts,20,373.0,450.5,True
2022-07-19 10:45:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 10:00:00,Swing Ride,30,149.0,242.25,True
2022-07-19 21:00:00,Spinning Coaster,10,243.0,526.25,True
2022-07-19 15:00:00,Spiral Slide,120,31.0,75.0,True
2022-07-19 17:00:00,Circus Train,5,156.0,350.0,True
2022-07-19 16:30:00,Kiddie Coaster,5,0.0,411.75,False
2022-07-19 20:00:00,Spinning Coaster,10,283.0,526.25,True
2022-07-19 12:30:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 10:15:00,Roller Coaster,40,0.0,75.0,True
2022-07-19 16:30:00,Roller Coaster,45,8.0,75.0,True
2022-07-19 19:45:00,Water Ride,25,134.0,247.001,True
2022-07-19 13:30:00,Go-Karts,35,330.0,450.5,True
2022-07-19 21:00:00,Drop Tower,35,99.0,140.25,True
2022-07-19 12:15:00,Swing Ride,40,93.0,242.25,True
2022-07-19 10:15:00,Oz Theatre,0,0.0,0.0,False
2022-07-19 21:45:00,Go-Karts,20,364.0,450.5,True
2022-07-19 13:45:00,Dizzy Dropper,15,76.0,213.251,True
2022-07-19 10:15:00,Swing Ride,40,135.0,242.25,True
2022-07-19 22:45:00,Swing Ride,0,0.0,0.0,False
2022-07-19 12:15:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 11:45:00,Haunted House,30,143.0,225.0,True
2022-07-19 15:45:00,Superman Ride,15,0.0,243.75,False
2022-07-19 11:15:00,Free Fall,55,65.0,134.749,True
2022-07-19 14:45:00,Inverted Coaster,25,0.0,355.25,False
2022-07-19 21:00:00,Giga Coaster,0,0.0,0.0,False
2022-07-19 18:45:00,Go-Karts,35,305.0,450.5,True
2022-07-19 12:15:00,Haunted House,25,121.0,225.0,True
2022-07-19 14:45:00,Flying Coaster,40,508.0,756.0,True
2022-07-19 22:00:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 12:00:00,Flying Coaster,45,263.0,756.0,True
2022-07-19 13:15:00,Flying Coaster,30,573.0,756.0,True
2022-07-19 13:30:00,Bungee Jump,35,210.0,306.75,True
2022-07-19 17:30:00,Haunted House,15,133.0,225.0,True
2022-07-19 19:15:00,Drop Tower,45,0.0,140.25,True
2022-07-19 14:00:00,Haunted House,25,120.0,225.0,True
2022-07-19 14:15:00,Circus Train,5,318.0,350.0,True
2022-07-19 17:15:00,Dizzy Dropper,15,119.0,213.251,True
2022-07-19 19:30:00,Haunted House,20,183.0,225.0,True
2022-07-19 12:00:00,Bungee Jump,25,253.0,306.75,True
2022-07-19 22:30:00,Giga Coaster,0,0.0,0.0,False
2022-07-19 15:30:00,Roller Coaster,45,22.0,75.0,True
2022-07-19 20:45:00,Spiral Slide,0,0.0,0.0,False
2022-07-19 09:45:00,Water Ride,20,113.0,247.001,True
2022-07-19 12:30:00,Roller Coaster,40,11.0,75.0,True
2022-07-19 22:45:00,Spinning Coaster,5,10.0,526.25,True
2022-07-19 18:45:00,Dizzy Dropper,15,126.0,213.251,True
2022-07-19 15:15:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 19:15:00,Superman Ride,15,0.0,243.75,False
2022-07-19 17:00:00,Free Fall,0,64.0,134.749,True
2022-07-19 10:30:00,Giant Wheel,30,292.0,503.75,True
2022-07-19 16:45:00,Bumper Cars,5,176.0,254.749,True
2022-07-19 14:30:00,Vertical Drop,0,0.0,0.0,False
2022-07-19 10:30:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 22:15:00,Kiddie Coaster,0,0.0,0.0,False
2022-07-19 15:45:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 22:15:00,Spiral Slide,0,0.0,0.0,False
2022-07-19 13:00:00,Flying Coaster,30,595.0,756.0,True
2022-07-19 12:45:00,Circus Train,5,284.0,350.0,True
2022-07-19 22:15:00,Dizzy Dropper,10,0.0,14.2167,True
2022-07-19 15:45:00,Spiral Slide,90,31.0,75.0,True
2022-07-19 13:30:00,Spinning Coaster,20,306.0,526.25,True
2022-07-19 11:00:00,Haunted House,30,115.0,225.0,True
2022-07-19 10:30:00,Inverted Coaster,25,314.0,355.25,True
2022-07-19 17:15:00,Water Ride,30,93.0,247.001,True
2022-07-19 21:15:00,Rapids Ride,25,0.0,0.0,False
2022-07-19 11:15:00,Drop Tower,30,116.0,140.25,True
2022-07-19 20:30:00,Free Fall,0,0.0,0.0,False
2022-07-19 18:00:00,Go-Karts,30,337.0,450.5,True
2022-07-19 18:15:00,Flying Coaster,15,577.0,756.0,True
2022-07-19 19:00:00,Swing Ride,45,130.0,242.25,True
2022-07-19 13:15:00,Swing Ride,45,81.0,242.25,True
2022-07-19 19:30:00,Inverted Coaster,0,0.0,0.0,False
2022-07-19 21:15:00,Giga Coaster,0,0.0,0.0,False
2022-07-19 20:15:00,Oz Theatre,0,0.0,0.0,False
2022-07-19 10:45:00,Spinning Coaster,35,137.0,526.25,True
2022-07-19 21:15:00,Superman Ride,0,0.0,0.0,False
2022-07-19 10:45:00,Bumper Cars,5,182.0,254.749,True
2022-07-19 13:00:00,Water Ride,25,119.0,247.001,True
2022-07-19 14:00:00,Giant Wheel,50,305.0,503.75,True
2022-07-19 15:15:00,Bungee Jump,35,0.0,306.75,False
2022-07-19 18:45:00,Swing Ride,55,127.0,242.25,True
2022-07-19 16:45:00,Free Fall,60,45.0,134.749,True
2022-07-19 09:30:00,Kiddie Coaster,0,0.0,0.0,False
2022-07-19 18:15:00,Water Ride,25,183.0,247.001,True
2022-07-19 11:45:00,Oz Theatre,0,0.0,0.0,False
2022-07-19 12:30:00,Bungee Jump,40,234.0,306.75,True
2022-07-19 17:45:00,Giant Wheel,30,90.0,503.75,True
2022-07-19 14:15:00,Inverted Coaster,25,0.0,355.25,False
2022-07-19 22:30:00,Flying Coaster,5,61.0,756.0,True
2022-07-19 16:30:00,Flying Coaster,15,605.0,756.0,True
2022-07-19 21:45:00,Zipline,50,64.0,101.25,True
2022-07-19 18:00:00,Water Ride,25,102.0,247.001,True
2022-07-19 13:45:00,Roller Coaster,15,5.0,75.0,True
2022-07-19 16:15:00,Bungee Jump,35,0.0,306.75,False
2022-07-19 21:30:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 12:00:00,Himalaya Ride,0,0.0,0.0,False
2022-07-19 12:45:00,Inverted Coaster,25,0.0,355.25,False
2022-07-19 15:00:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 14:15:00,Swing Ride,65,99.0,242.25,True
2022-07-19 11:00:00,Rapids Ride,5,182.0,330.25,True
2022-07-19 09:00:00,Spiral Slide,0,0.0,0.0,False
2022-07-19 16:45:00,Drop Tower,45,0.0,140.25,False
2022-07-19 14:45:00,Roller Coaster,45,15.0,75.0,True
2022-07-19 19:00:00,Drop Tower,45,0.0,140.25,False
2022-07-19 22:45:00,Kiddie Coaster,0,0.0,0.0,False
2022-07-19 20:45:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 16:30:00,Drop Tower,45,0.0,140.25,False
2022-07-19 21:15:00,Free Fall,0,0.0,0.0,False
2022-07-19 10:15:00,Inverted Coaster,25,103.0,355.25,True
2022-07-19 11:45:00,Go-Karts,40,266.0,450.5,True
2022-07-19 11:00:00,Roller Coaster,20,17.0,75.0,True
2022-07-19 14:15:00,Spinning Coaster,30,289.0,526.25,True
2022-07-19 14:30:00,Bumper Cars,15,206.0,254.749,True
2022-07-19 10:00:00,Haunted House,10,157.0,225.0,True
2022-07-19 20:00:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 10:00:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 14:15:00,Flying Coaster,45,488.0,756.0,True
2022-07-19 10:00:00,Spiral Slide,210,17.0,75.0,True
2022-07-19 19:30:00,Oz Theatre,0,0.0,0.0,False
2022-07-19 09:15:00,Merry Go Round,5,0.0,258.134,True
2022-07-19 11:15:00,Bumper Cars,10,202.0,254.749,True
2022-07-19 22:30:00,Spiral Slide,0,0.0,0.0,False
2022-07-19 09:00:00,Giant Wheel,10,330.0,503.75,True
2022-07-19 14:15:00,Water Ride,30,147.0,247.001,True
2022-07-19 22:30:00,Bumper Cars,0,0.0,0.0,False
2022-07-19 17:45:00,Superman Ride,15,0.0,243.75,False
2022-07-19 14:15:00,Spiral Slide,120,37.0,75.0,True
2022-07-19 18:30:00,Dizzy Dropper,15,111.0,213.251,True
2022-07-19 12:00:00,Drop Tower,45,76.0,140.25,True
2022-07-19 13:30:00,Swing Ride,50,75.0,242.25,True
2022-07-19 11:30:00,Water Ride,25,99.0,247.001,True
2022-07-19 19:15:00,Dizzy Dropper,15,130.0,213.251,True
2022-07-19 19:00:00,Crazy Dance,0,0.0,0.0,False
2022-07-19 11:45:00,Circus Train,5,277.0,350.0,True
2022-07-19 17:15:00,Free Fall,0,63.0,134.749,True
2022-07-19 20:30:00,Dizzy Dropper,10,91.0,213.251,True
2022-07-19 20:15:00,Haunted House,15,143.0,225.0,True
2022-07-19 20:45:00,Giant Wheel,40,329.0,503.75,True
2022-07-19 18:30:00,Go-Karts,35,267.0,450.5,True
2022-07-19 09:45:00,Drop Tower,15,102.0,140.25,True
2022-07-19 11:15:00,Merry Go Round,10,333.0,484.0,True
2022-07-19 11:45:00,Roller Coaster,40,26.0,75.0,True
2022-07-19 09:00:00,Dizzy Dropper,5,104.0,213.251,True
2022-07-19 10:15:00,Haunted House,10,125.0,225.0,True
2022-07-19 17:15:00,Drop Tower,45,0.0,140.25,False
2022-07-19 11:45:00,Swing Ride,55,111.0,242.25,True
2022-07-19 14:00:00,Circus Train,5,240.0,350.0,True
2022-07-19 15:30:00,Giant Wheel,40,252.0,503.75,True
2022-07-19 14:00:00,Flying Coaster,45,466.0,756.0,True
2022-07-19 09:45:00,Dizzy Dropper,5,90.0,213.251,True
2022-07-19 14:45:00,Oz Theatre,10,180.0,387.5,True
2022-07-19 18:45:00,Rapids Ride,25,0.0,330.25,False
2022-07-19 11:15:00,Haunted House,30,146.0,225.0,True
2022-07-19 17:00:00,Zipline,45,0.0,101.25,False
2022-07-19 21:45:00,Giant Wheel,40,380.0,503.75,True
2022-07-19 14:15:00,Free Fall,120,47.0,134.749,True
2022-07-19 14:00:00,Superman Ride,15,208.0,243.75,True
2022-07-19 09:30:00,Haunted House,10,163.0,225.0,True
2022-07-19 14:15:00,Bungee Jump,35,0.0,306.75,False
2022-07-19 12:15:00,Giga Coaster,0,0.0,0.0,False
2022-07-19 20:30:00,Roller Coaster,0,0.0,0.0,False
2022-07-19 09:00:00,Free Fall,0,0.0,0.0,False
2022-07-19 20:00:00,Merry Go Round,5,213.0,484.0,True
2022-07-19 12:30:00,Water Ride,25,123.0,247.001,True
2022-07-19 15:30:00,Bumper Cars,10,188.0,254.749,True
2022-07-19 16:00:00,Bungee Jump,35,0.0,306.75,False
2022-07-19 22:30:00,Circus Train,0,0.0,0.0,False
2022-07-19 15:00:00,Zipline,45,0.0,101.25,False
2022-07-19 20:30:00,Bungee Jump,60,99.0,306.75,True
